年份,cid
2021,468192334
2021,467755279
2021,471807257
2021,470880659
2021,473151260
2021,477118480
2021,476486551
2021,490046147
2021,475483097
2021,473176101
2021,474678705
2021,473669743
2021,477711012
2021,474375556
2021,473708457
2021,476088792
2021,472004280
2021,471877557
2021,476776180
2021,475173553
2021,473890003
2021,474052475
2021,478555450
2021,475627032
2021,474486943
2021,477200834
2021,496633422
2021,470881915
2021,478202277
2021,476255341
2021,477345226
2021,473624121
2021,475824856
2021,477916646
2021,477134379
2021,474861436
2021,478748934
2021,467688893
2021,478310101
2021,475025229
2021,475741758
2021,471041039
2021,473452572
2021,470764652
2021,476776414
2021,477151109
2021,476604411
2021,475255720
2022,479392964
2022,479757120
2022,480854436
2022,478745219
2022,478868113
2022,481109238
2022,482424326
2022,478735998
2022,480495522
2022,479344670
2022,480146005
2022,482688006
2022,481128990
2022,480507778
2022,480889205
2022,482666723
2022,478290322
2022,482535125
2022,482797857
2022,482522177
2022,482654050
2022,481783407
2022,481465792
2022,481451689
2022,466313256
2022,479690606
2022,479866609
2022,482837762
2022,483442387
2022,483528614
2022,482059740
2022,483309517
2022,479663554
2022,482586483
2022,482131300
2022,483068592
2022,478466201
2022,477485020
2022,475626615
2022,483454848
2022,483958153
2022,483799884
2022,484120023
2022,484185757
2022,485082162
2022,485622925
2022,484650546
2022,486754541
2022,483597130
2022,484611452
2022,483800296
2022,487388078
2022,487024456
2022,484995290
2022,484902037
2022,481909960
2022,486791717
2022,484445407
2022,484009832
2022,481387531
2022,485389214
2022,486163004
2022,483972708
2022,485917688
2022,485466025
2022,487725942
2022,488548573
2022,484216452
2022,480014609
2022,484607122
2022,483773081
2022,488432455
2022,480642542
2022,487147679
2022,487239362
2022,483483210
2022,484826597
2022,483379527
2022,487653291
2022,484590318
2022,487871631
2022,485602646
2022,486410582
2022,489574784
2022,492549331
2022,490816169
2022,491562805
2022,491562853
2022,489669677
2022,490283585
2022,492060236
2022,489736352
2022,488964424
2022,495154055
2022,490791056
2022,490586550
2022,488169238
2022,491487672
2022,493418493
2022,490263443
2022,492606027
2022,490723070
2022,493150234
2022,489620759
2022,490194440
2022,490253237
2022,489584685
2022,493612931
2022,490680205
2022,490385801
2022,492536732
2022,492189446
2022,490101638
2022,493031863
2022,493455289
2022,490529405
2022,493482266
2022,493537822
2022,490549508
2022,492960467
2022,489910462
2022,489120931
2022,493176063
2022,492857539
2022,493802688
2022,490578166
2022,492827713
2022,488754898
2022,493865687
2022,490383325
2022,497532206
2022,497532449
2022,497270829
2022,499893135
2022,494324679
2022,498247627
2022,498965935
2022,498262809
2022,500961425
2022,513487242
2022,499548546
2022,497396876
2022,500800639
2022,497595336
2022,500035930
2022,498896650
2022,494340956
2022,859365739
2022,494007549
2022,496307644
2022,498984681
2022,501537103
2022,496226292
2022,497645572
2022,497494654
2022,493842793
2022,498192765
2022,496504488
2022,496885540
2022,498118270
2022,499059024
2022,499085565
2022,493925580
2022,497483576
2022,493178284
2022,753997286
2022,497688606
2022,496616620
2022,498847878
2022,498207041
2022,499434406
2022,493201641
2022,495031768
2022,493906655
2022,498255479
2022,499142188
2022,493898996
2022,497375109
2022,502574476
2022,504958345
2022,503824934
2022,504084470
2022,502769705
2022,500991877
2022,501329798
2022,504115075
2022,501050542
2022,504139908
2022,504121644
2022,503140707
2022,504456857
2022,503035982
2022,504526308
2022,502390393
2022,500196627
2022,504087929
2022,500424310
2022,501710895
2022,500278563
2022,505509266
2022,502979845
2022,500742788
2022,504455736
2022,501800186
2022,500433542
2022,501289899
2022,501711821
2022,504153877
2022,493166919
2022,503820504
2022,497690189
2022,504900452
2022,502028815
2022,503247696
2022,501497490
2022,501594420
2022,501882061
2022,504111255
2022,502109496
2022,504787275
2022,502668437
2022,505714525
2022,503877643
2022,505855677
2022,501857145
2022,504392190
2022,494506967
2022,501267980
2022,500950424
2022,505523074
2022,504515539
2022,507259477
2022,507439987
2022,506461029
2022,508889994
2022,506719250
2022,505748991
2022,509236797
2022,514594634
2022,511235893
2022,506185253
2022,506167130
2022,508797093
2022,511312121
2022,505950198
2022,506007608
2022,508965265
2022,508005490
2022,509429036
2022,510220628
2022,508501670
2022,505496431
2022,509912187
2022,508517022
2022,509418345
2022,509432662
2022,510788592
2022,507225711
2022,510391735
2022,507539168
2022,506103166
2022,506351931
2022,507661354
2022,505391724
2022,507843724
2022,503698928
2022,509151255
2022,510077382
2022,506191878
2022,506759023
2022,505445871
2022,510658317
2022,509645513
2022,511294744
2022,506001047
2022,507191239
2022,507106980
2022,514209064
2022,512219447
2022,511688739
2022,513209919
2022,513217905
2022,511514212
2022,512429976
2022,511069215
2022,512978720
2022,513337823
2022,513259890
2022,511975324
2022,513867195
2022,512152564
2022,514460553
2022,510968644
2022,515249316
2022,514484797
2022,513565518
2022,514503020
2022,512368334
2022,514168582
2022,514399170
2022,513111326
2022,513211456
2022,514648659
2022,514342291
2022,511742048
2022,511787871
2022,514498640
2022,511444675
2022,511767853
2022,511105216
2022,746705057
2022,513146023
2022,511534314
2022,515348081
2022,515128592
2022,511679183
2022,511737775
2022,514570069
2022,511334425
2022,514823336
2022,512796518
2022,513424203
2022,514489690
2022,516910290
2022,517050740
2022,518104066
2022,516950943
2022,518306001
2022,518579927
2022,517629370
2022,516253819
2022,518211091
2022,540052644
2022,519267948
2022,516664748
2022,540632310
2022,516656351
2022,517595249
2022,516313057
2022,515826905
2022,516376616
2022,700067873
2022,540066890
2022,515739476
2022,517703548
2022,517348660
2022,517356841
2022,517396863
2022,518485039
2022,540665042
2022,700239507
2022,540423147
2022,517133159
2022,516970568
2022,518788612
2022,516365326
2022,515825100
2022,540693725
2022,517284032
2022,540237785
2022,519073658
2022,517929436
2022,540193822
2022,516641773
2022,700552955
2022,516424422
2022,518806171
2022,513965480
2022,519211053
2022,518688148
2022,515954159
2022,509988065
2022,519126476
2022,542377687
2022,543097582
2022,544741821
2022,540902708
2022,541172280
2022,542801240
2022,541500546
2022,541906595
2022,543810181
2022,541366342
2022,542412976
2022,541408708
2022,543974760
2022,541523435
2022,541329648
2022,541458005
2022,541909989
2022,541183466
2022,543323231
2022,542204982
2022,552468281
2022,542013977
2022,544577220
2022,545509301
2022,546030436
2022,541171998
2022,545477472
2022,546122958
2022,544789284
2022,542321385
2022,540821655
2022,542266862
2022,540178998
2022,541432403
2022,542369554
2022,543137559
2022,542654008
2022,546046834
2022,545487960
2022,544844495
2022,544436159
2022,542879712
2022,541442567
2022,519232753
2022,544255232
2022,544764320
2022,542166927
2022,552340041
2022,548164113
2022,548527437
2022,547765398
2022,547284813
2022,548415051
2022,549893921
2022,547027921
2022,551626368
2022,547853838
2022,548932943
2022,548248234
2022,551286414
2022,547689777
2022,546834562
2022,550841004
2022,547357807
2022,550423541
2022,547737861
2022,546381531
2022,547049820
2022,546712765
2022,551666404
2022,549181509
2022,547577123
2022,550039730
2022,546524804
2022,549902634
2022,553644814
2022,548961115
2022,551770720
2022,546990555
2022,544742756
2022,548735418
2022,547064788
2022,548468216
2022,546863598
2022,551845584
2022,549716687
2022,548304473
2022,546905711
2022,549815996
2022,548408834
2022,548722853
2022,548196774
2022,549572373
2022,545520932
2022,553149806
2022,554347659
2022,554163401
2022,552104760
2022,552733795
2022,552349283
2022,553386947
2022,556797063
2022,556809213
2022,556205162
2022,554360517
2022,555190767
2022,551755714
2022,555510143
2022,558103920
2022,556965930
2022,557564913
2022,556755104
2022,553643229
2022,986931898
2022,557151107
2022,551208484
2022,554246155
2022,552484359
2022,554259380
2022,552623894
2022,557131112
2022,552287908
2022,550762086
2022,553898137
2022,552593298
2022,555080764
2022,552731270
2022,555324809
2022,552955671
2022,552324985
2022,556343748
2022,552071314
2022,554398168
2022,550826358
2022,555264250
2022,554450298
2022,555611976
2022,557427473
2022,562085474
2022,559280329
2022,561219907
2022,561245661
2022,557310107
2022,563634360
2022,563270076
2022,559398546
2022,559068503
2022,560110539
2022,560843100
2022,561368213
2022,561527176
2022,561126494
2022,557570892
2022,558356095
2022,558073465
2022,558600889
2022,562743204
2022,559952688
2022,558719340
2022,562632671
2022,561032524
2022,563365393
2022,559662619
2022,560272194
2022,562008479
2022,559611319
2022,558782139
2022,557699027
2022,559378412
2022,558461378
2022,563169618
2022,560122732
2022,559167271
2022,563642182
2022,562197807
2022,563679457
2022,559045256
2022,558307348
2022,558570220
2022,559281934
2022,559138245
2022,558522864
2022,562774421
2022,561945209
2022,560295352
2022,560373903
2022,561937259
2022,568929905
2022,564901183
2022,567848869
2022,587998952
2022,565852829
2022,566596249
2022,564098694
2022,569872212
2022,563863942
2022,564191103
2022,568485405
2022,565591183
2022,564654658
2022,569089429
2022,565764585
2022,568532276
2022,566352885
2022,563432076
2022,564143293
2022,565193779
2022,565221814
2022,564389695
2022,568141907
2022,565866867
2022,566187691
2022,565534630
2022,563828707
2022,565414937
2022,566831204
2022,563826040
2022,565414467
2022,565731055
2022,566107460
2022,565639565
2022,565515664
2022,567398137
2022,565606040
2022,564693844
2022,565629205
2022,562876880
2022,568323621
2022,564613711
2022,566174986
2022,569891984
2022,565312954
2022,567143553
2022,564126741
2022,563909077
2022,565181680
2022,571058385
2022,571560652
2022,570547073
2022,579848731
2022,574996843
2022,570682380
2022,572486261
2022,571233285
2022,574101456
2022,572650761
2022,578409051
2022,571065380
2022,571109001
2022,570404297
2022,574410239
2022,574322944
2022,575964264
2022,571968054
2022,571759883
2022,570108077
2022,571525205
2022,571421769
2022,570092485
2022,574419839
2022,575605870
2022,570936648
2022,574734825
2022,572967898
2022,574992991
2022,570900894
2022,570342937
2022,568903755
2022,569318197
2022,574716780
2022,575271088
2022,574712819
2022,570333543
2022,571118749
2022,571073640
2022,571972891
2022,575153245
2022,573529205
2022,574909644
2022,572068103
2022,579005599
2022,578503296
2022,578130480
2022,578491576
2022,577315002
2022,575950658
2022,576097476
2022,576545224
2022,579065369
2022,580671993
2022,577154727
2022,581427360
2022,578274992
2022,576483079
2022,580555204
2022,576412583
2022,580597492
2022,578646114
2022,576961393
2022,578307623
2022,576426468
2022,576736676
2022,581464981
2022,577192861
2022,576881085
2022,579597417
2022,881054624
2022,576908167
2022,574919246
2022,579744735
2022,577508671
2022,576484314
2022,580645237
2022,576379284
2022,580590825
2022,580549821
2022,580371077
2022,575626523
2022,581207440
2022,578981421
2022,585878204
2022,583360138
2022,584505059
2022,582144233
2022,582118149
2022,582759346
2022,585461608
2022,585004636
2022,586292774
2022,583162785
2022,583149614
2022,584141732
2022,586241515
2022,584287242
2022,585940198
2022,585195464
2022,582006404
2022,583966383
2022,582650730
2022,585640867
2022,583495634
2022,584577966
2022,582167910
2022,582615009
2022,582196698
2022,586682930
2022,582783017
2022,585312198
2022,587189805
2022,584579030
2022,582152157
2022,581247235
2022,586451620
2022,587071584
2022,584111159
2022,710654199
2022,588846146
2022,589193429
2022,584273715
2022,589239355
2022,588271054
2022,588201867
2022,711384666
2022,587301129
2022,712037048
2022,588928595
2022,712699002
2022,588732979
2022,587990222
2022,712431375
2022,710572413
2022,710751510
2022,590010680
2022,710249939
2022,588903240
2022,710027277
2022,588007044
2022,712029453
2022,722085091
2022,711099582
2022,710186065
2022,712384661
2022,710283484
2022,710758639
2022,710004169
2022,588538577
2022,711130089
2022,587160653
2022,587172952
2022,588270323
2022,717844605
2022,714045265
2022,713362910
2022,712515758
2022,713700563
2022,717370978
2022,718026169
2022,715538717
2022,713415093
2022,714155534
2022,717561870
2022,715225863
2022,715937934
2022,713468920
2022,715806511
2022,714127229
2022,713140002
2022,714122797
2022,716679102
2022,716133726
2022,712795748
2022,714402526
2022,713140302
2022,717718306
2022,716307206
2022,715812266
2022,712712304
2022,717544048
2022,715044702
2022,713685180
2022,715796934
2022,715779867
2022,713300904
2022,712801858
2022,712530032
2022,714619086
2022,714872480
2022,716174306
2022,715077889
2022,713237716
2022,717933215
2022,713526432
2022,719920293
2022,734755386
2022,718695463
2022,718872564
2022,722067738
2022,722808912
2022,718164181
2022,719803192
2022,721041690
2022,719945607
2022,719778601
2022,721476880
2022,718402703
2022,719847618
2022,719735870
2022,725428645
2022,722664192
2022,719246959
2022,723487270
2022,721692181
2022,723892633
2022,722668651
2022,721950466
2022,719570822
2022,721159894
2022,720790486
2022,721714665
2022,715058576
2022,721329465
2022,722834411
2022,721845975
2022,723989689
2022,719789884
2022,724720134
2022,719244920
2022,718713118
2022,719958063
2022,719393239
2022,723956750
2022,722793421
2022,719244429
2022,721815025
2022,724030739
2022,728684062
2022,729149589
2022,725003599
2022,727940369
2022,728339223
2022,724935183
2022,724714738
2022,728039453
2022,728740521
2022,728325074
2022,728192481
2022,727817442
2022,729475787
2022,724860183
2022,726116741
2022,728584005
2022,729621720
2022,725062302
2022,725771837
2022,728681239
2022,746658374
2022,735374525
2022,724986724
2022,724618197
2022,729735995
2022,725036285
2022,728459968
2022,728379395
2022,726554158
2022,724597968
2022,726346867
2022,728303108
2022,729347853
2022,729128000
2022,725828932
2022,726851708
2022,729017215
2022,725980480
2022,725812509
2022,725352598
2022,728590429
2022,727153409
2022,722526093
2022,724296062
2022,727912609
2022,727049956
2022,734525916
2022,731972261
2022,732814562
2022,735392440
2022,731908155
2022,732273505
2022,736142774
2022,732922821
2022,732714093
2022,727755199
2022,735202575
2022,736143681
2022,735391144
2022,734048560
2022,731136317
2022,739745835
2022,730486210
2022,733589725
2022,735337471
2022,736367343
2022,734481394
2022,731388423
2022,733336453
2022,733657583
2022,733773251
2022,731515895
2022,732627825
2022,732976652
2022,733762252
2022,730245079
2022,734773392
2022,731328370
2022,731160469
2022,737167974
2022,740498636
2022,731714491
2022,740930350
2022,738470778
2022,735050736
2022,736716898
2022,736918143
2022,737064521
2022,738733480
2022,737323595
2022,737947992
2022,740544419
2022,737899942
2022,741135753
2022,737194612
2022,733925156
2022,740929379
2022,741134961
2022,738666284
2022,741051752
2022,738562440
2022,739567564
2022,742376111
2022,734574652
2022,736419996
2022,737847631
2022,736801222
2022,737896992
2022,738168513
2022,740719537
2022,731146192
2022,741803136
2022,736825946
2022,737664368
2022,740765104
2022,736368315
2022,736827052
2022,744996549
2022,816120357
2022,743059440
2022,748249368
2022,748056491
2022,746883591
2022,745763156
2022,747533545
2022,747452154
2022,743619793
2022,746543418
2022,747968103
2022,745259423
2022,741855112
2022,747468017
2022,741280909
2022,742368865
2022,742296239
2022,741269452
2022,742448055
2022,747074406
2022,745304363
2022,744068705
2022,745368216
2022,746754922
2022,744297864
2022,744816810
2022,743346319
2022,743191950
2022,745292560
2022,745362498
2022,748896159
2022,744529783
2022,746237914
2022,742956065
2022,748306619
2022,746639858
2022,766160130
2022,745695490
2022,743092966
2022,745801121
2022,742545548
2022,752185980
2022,750449167
2022,748892155
2022,749474424
2022,752600652
2022,752000479
2022,752462170
2022,753585470
2022,750633682
2022,750244870
2022,750412669
2022,751386780
2022,748421853
2022,751387809
2022,750976589
2022,751092708
2022,749679257
2022,751493554
2022,749804481
2022,748566876
2022,750646843
2022,751114308
2022,752925271
2022,752953813
2022,749442838
2022,749941283
2022,748927792
2022,753919091
2022,748111406
2022,750682043
2022,752108222
2022,750814881
2022,749888505
2022,749121497
2022,751965922
2022,746442607
2022,751327583
2022,752093319
2022,753958304
2022,749006359
2022,753396046
2022,752931553
2022,749783468
2022,749715732
2022,753088226
2022,749157811
2022,750853081
2022,750131659
2022,748276108
2022,752579674
2022,754586072
2022,757104139
2022,754695962
2022,758019472
2022,754615151
2022,755953602
2022,758353792
2022,758386589
2022,776397828
2022,757000528
2022,755697500
2022,754558345
2022,758179628
2022,754875794
2022,754574646
2022,754189993
2022,754089236
2022,755981945
2022,756919072
2022,776311270
2022,758426921
2022,754205613
2022,755052439
2022,753840779
2022,757927910
2022,759147416
2022,759077880
2022,756466182
2022,758464982
2022,754144446
2022,759507562
2022,756358972
2022,754896075
2022,758060016
2022,758115582
2022,758432863
2022,754382582
2022,759091272
2022,754626617
2022,758277651
2022,756282069
2022,755595532
2022,757086750
2022,754207194
2022,758068408
2022,765060141
2022,759835044
2022,764207324
2022,761394024
2022,765715203
2022,762031485
2022,760745168
2022,764848135
2022,761748396
2022,766044665
2022,764167735
2022,765450819
2022,765449400
2022,762114036
2022,761153203
2022,762739547
2022,758353404
2022,762095276
2022,765609714
2022,764237580
2022,752450838
2022,763321935
2022,761455332
2022,763152676
2022,760980033
2022,761380900
2022,760726162
2022,762333588
2022,761792468
2022,763864134
2022,762841565
2022,760311109
2022,760888978
2022,763343199
2022,762036926
2022,764389466
2022,760038789
2022,761582815
2022,758794742
2022,760129750
2022,761485340
2022,766244592
2022,764777387
2022,772894060
2022,769751352
2022,767852747
2022,768109070
2022,766798603
2022,770220883
2022,770176977
2022,771025783
2022,768816554
2022,766220093
2022,767342349
2022,772471515
2022,773064184
2022,771288132
2022,768106357
2022,767103295
2022,771998988
2022,766315871
2022,767445569
2022,768288563
2022,769043673
2022,768844949
2022,772177450
2022,772756926
2022,770812078
2022,767408241
2022,771246955
2022,773040962
2022,769675704
2022,766835409
2022,770177243
2022,772238824
2022,768319841
2022,768195952
2022,771950089
2022,767864261
2022,767769433
2022,768947568
2022,771199260
2022,770825638
2022,766316897
2022,767905960
2022,766108900
2022,770159632
2022,766188744
2022,766860032
2022,767397905
2022,779640429
2022,777439059
2022,774560626
2022,774956741
2022,778227380
2022,775820221
2022,778904078
2022,774274756
2022,776835596
2022,779277732
2022,778280535
2022,776361833
2022,779669129
2022,769128572
2022,774674211
2022,776097588
2022,776853969
2022,774711011
2022,777974895
2022,774137842
2022,783463353
2022,774169672
2022,775958952
2022,776612760
2022,775244536
2022,776643413
2022,774267957
2022,775030282
2022,774726144
2022,777769819
2022,775935350
2022,779761821
2022,775995064
2022,775754860
2022,774930148
2022,774135007
2022,780688029
2022,773721403
2022,774132586
2022,773920358
2022,779742475
2022,776924062
2022,775010493
2022,776939434
2022,773449080
2022,776174729
2022,773861527
2022,775726120
2022,783037295
2022,781267705
2022,782358949
2022,785877659
2022,780545188
2022,783475624
2022,781737824
2022,782251995
2022,781266975
2022,781487784
2022,777513764
2022,780351342
2022,785809887
2022,785804764
2022,780061015
2022,780543175
2022,781846016
2022,779697796
2022,785840394
2022,787221238
2022,783512747
2022,781054919
2022,781970519
2022,780642369
2022,780038527
2022,779821359
2022,782866400
2022,785737139
2022,784953509
2022,781911003
2022,784455927
2022,778906106
2022,785069635
2022,781814108
2022,779198617
2022,779687007
2022,782269809
2022,780786996
2022,784081949
2022,784609442
2022,781518943
2022,782565264
2022,780559302
2022,780659579
2022,786786816
2022,786959641
2022,792761828
2022,791428270
2022,788961961
2022,787069771
2022,787023247
2022,786886320
2022,788874101
2022,791243251
2022,788100944
2022,793240185
2022,787751298
2022,785969176
2022,789607693
2022,792073149
2022,793009018
2022,791106719
2022,791138500
2022,787915091
2022,789079734
2022,787890222
2022,787877813
2022,791957015
2022,788605058
2022,791228878
2022,786796851
2022,787541310
2022,788948100
2022,790601659
2022,797572456
2022,789765525
2022,787421811
2022,793017315
2022,788923293
2022,792435404
2022,788828021
2022,786421168
2022,789775376
2022,786570468
2022,788531485
2022,788589679
2022,789557449
2022,788943920
2022,787434198
2022,788986625
2022,795861193
2022,794218390
2022,793622889
2022,794174235
2022,794393190
2022,798350538
2022,795108673
2022,796680473
2022,799074939
2022,799896114
2022,798952999
2022,794335532
2022,794806320
2022,792282452
2022,796449417
2022,798914608
2022,797403631
2022,796458768
2022,797091641
2022,795053096
2022,796327119
2022,796133274
2022,799278877
2022,797226961
2022,795094533
2022,794869838
2022,797738304
2022,793422197
2022,794589889
2022,795678725
2022,794148656
2022,793532777
2022,797305847
2022,798413512
2022,795342243
2022,800842997
2022,789446095
2022,798959917
2022,799307637
2022,796477740
2022,796344897
2022,800272638
2022,798247514
2022,801456559
2022,803552120
2022,801143832
2022,804822590
2022,802425059
2022,804991760
2022,803318126
2022,802890322
2022,801760489
2022,804426861
2022,801429174
2022,884185853
2022,805129039
2022,801267492
2022,801040949
2022,807001424
2022,802412100
2022,804293374
2022,805687935
2022,804342473
2022,814930969
2022,806063665
2022,807263585
2022,803836146
2022,1118658409
2022,801138974
2022,805333527
2022,801642058
2022,802917110
2022,802418825
2022,800158618
2022,801418500
2022,801959547
2022,803617748
2022,802365296
2022,803737132
2022,803096807
2022,803278007
2022,804352946
2022,802738916
2022,803301795
2022,801486526
2022,803537331
2022,800217453
2022,802763273
2022,800774568
2022,804898938
2022,800120643
2022,801075312
2022,813886710
2022,808240617
2022,809753909
2022,807978707
2022,810286654
2022,810031938
2022,813099422
2022,811822824
2022,812701242
2022,809658102
2022,811750106
2022,807319985
2022,807850820
2022,808472066
2022,809775043
2022,809735290
2022,809243690
2022,813623442
2022,812265514
2022,808703801
2022,1106773752
2022,810890319
2022,805144767
2022,839221472
2022,808010165
2022,809671131
2022,808571723
2022,811574389
2022,813852922
2022,811722193
2022,813629336
2022,814104830
2022,810772675
2022,811552140
2022,812673651
2022,811577702
2022,809313483
2022,808293629
2022,815926811
2022,818590829
2022,816777136
2022,813668375
2022,816337928
2022,820274225
2022,820686593
2022,813938734
2022,819271605
2022,815992321
2022,815083364
2022,816865627
2022,817748916
2022,818945630
2022,817216483
2022,814916201
2022,820448798
2022,816198239
2022,819103559
2022,818920435
2022,819285197
2022,813636337
2022,814723787
2022,818964132
2022,813641604
2022,821844714
2022,816308717
2022,815181107
2022,820038471
2022,820740296
2022,813724097
2022,817891295
2022,816036382
2022,817599749
2022,814746401
2022,817636436
2022,815409069
2022,810758400
2022,815403483
2022,815304878
2022,814130833
2022,816589145
2022,817210332
2022,819185717
2022,812624095
2022,817949474
2022,812962632
2022,818190033
2022,817086192
2022,825006661
2022,823113935
2022,823725092
2022,821964961
2022,826940863
2022,821108947
2022,821690665
2022,821658341
2022,823546071
2022,821595336
2022,827171896
2022,826848839
2022,826204058
2022,823879647
2022,823836415
2022,822513928
2022,825850381
2022,821074297
2022,825556746
2022,825234793
2022,822805073
2022,822326594
2022,823287306
2022,823308397
2022,825521558
2022,820493633
2022,823321995
2022,825858990
2022,825037935
2022,821670978
2022,825390182
2022,822546678
2022,822797459
2022,825081791
2022,821633550
2022,824864684
2022,822727140
2022,821983601
2022,824591153
2022,822531038
2022,822980768
2022,821121312
2022,830522774
2022,827726640
2022,829206528
2022,829454855
2022,827362870
2022,831803339
2022,830057411
2022,827572284
2022,828543233
2022,831983624
2022,827743231
2022,839141269
2022,829796536
2022,828283163
2022,827971904
2022,832366694
2022,832067300
2022,831750246
2022,827751495
2022,828247514
2022,827644982
2022,832649596
2022,830621038
2022,830982437
2022,827458935
2022,828576547
2022,830625059
2022,831543917
2022,828012720
2022,827391024
2022,832948633
2022,833819311
2022,829789772
2022,830916942
2022,829410351
2022,831809784
2022,828560479
2022,832208351
2022,834226111
2022,834379627
2022,829779857
2022,827643136
2022,828560269
2022,830425285
2022,832648406
2022,828056009
2022,829091518
2022,838114359
2022,840173042
2022,837998573
2022,834814323
2022,837760562
2022,834863886
2022,835140497
2022,834750023
2022,840036096
2022,834531447
2022,835350626
2022,838797734
2022,839004672
2022,836348241
2022,834420763
2022,835198930
2022,839479436
2022,835537741
2022,838355423
2022,839099053
2022,831976958
2022,834361706
2022,1110706533
2022,836051281
2022,838446706
2022,835537742
2022,835716021
2022,835553999
2022,835877283
2022,834556570
2022,838601770
2022,839954234
2022,833286904
2022,833551917
2022,843623829
2022,844217065
2022,844837671
2022,845955772
2022,842172969
2022,841384487
2022,842384527
2022,844394162
2022,843756104
2022,843745473
2022,844344985
2022,845490551
2022,845313144
2022,841303652
2022,842729683
2022,840862647
2022,842854554
2022,840743527
2022,846893306
2022,844365649
2022,841586456
2022,841849022
2022,840587826
2022,841056020
2022,845173158
2022,841270275
2022,840690055
2022,844766021
2022,841387089
2022,841569339
2022,841898377
2022,842009058
2022,843892418
2022,846143291
2022,841038535
2022,842638572
2022,843076125
2022,841226892
2022,843953685
2022,846272986
2022,841206131
2022,845631352
2022,841066099
2022,843289826
2022,851043592
2022,851623181
2022,847825514
2022,849904954
2022,849187769
2022,847471673
2022,848353441
2022,847919984
2022,851985828
2022,847093927
2022,846512877
2022,849924117
2022,849755935
2022,853604237
2022,849001127
2022,851192412
2022,849587317
2022,846448644
2022,848746810
2022,852147505
2022,850049812
2022,849075977
2022,849008461
2022,853694760
2022,847245119
2022,848912185
2022,852947268
2022,849942330
2022,847679672
2022,847837420
2022,848193958
2022,853082289
2022,848773281
2022,849459797
2022,853030120
2022,851163301
2022,849085086
2022,853948153
2022,852924639
2022,852236948
2022,849695422
2022,852935511
2022,848087088
2022,849451717
2022,852500049
2022,851093612
2022,848957455
2022,959954482
2022,853873491
2022,858441828
2022,859001550
2022,857006208
2022,855492275
2022,849771668
2022,853801591
2022,864029971
2022,855336134
2022,853949124
2022,856014017
2022,859749604
2022,859262076
2022,855602454
2022,862351193
2022,855966851
2022,857343666
2022,860580295
2022,854603580
2022,919620203
2022,859908562
2022,855171981
2022,856522428
2022,859434493
2022,855073143
2022,858847503
2022,856431917
2022,860328866
2022,859515412
2022,856983646
2022,853884681
2022,858462990
2022,857001816
2022,855649002
2022,855008071
2022,854380602
2022,854706543
2022,859502567
2022,859244435
2022,857563459
2022,862448865
2022,863549788
2022,861535623
2022,862760743
2022,861450672
2022,863681473
2022,871512337
2022,861565887
2022,862162537
2022,864164080
2022,862569113
2022,860463974
2022,865798073
2022,867569703
2022,862235581
2022,861418733
2022,861577037
2022,861373338
2022,859931305
2022,861557719
2022,864368650
2022,867013059
2022,861065595
2022,867578814
2022,861010319
2022,864807743
2022,863459450
2022,867072986
2022,861670395
2022,861423005
2022,861471179
2022,861884736
2022,870616547
2022,862425469
2022,867935586
2022,861757012
2022,866799761
2022,861421389
2022,861541897
2022,863077285
2022,861562425
2022,861819137
2022,864533360
2022,864597971
2022,861921205
2022,866061325
2022,858721910
2022,865290226
2022,863103332
2022,861922146
2022,870665763
2022,867666106
2022,866385231
2022,869269725
2022,872534063
2022,870374093
2022,871850969
2022,873447335
2022,869587501
2022,871395279
2022,873346629
2022,868806234
2022,870269740
2022,870682489
2022,868390606
2022,872755686
2022,874189625
2022,872270839
2022,871541397
2022,866432970
2022,871945203
2022,1109779287
2022,868760091
2022,868423614
2022,869711498
2022,867874340
2022,867039730
2022,870517696
2022,871168935
2022,872687239
2022,870034020
2022,870440754
2022,870396342
2022,865212658
2022,872391264
2022,870368895
2022,872907605
2022,868501763
2022,868847668
2022,868610585
2022,868415928
2022,871635153
2022,870763635
2022,867750769
2022,868028890
2022,872832851
2022,868657374
2022,866145046
2022,930134287
2022,874100617
2022,877694650
2022,874776096
2022,872447460
2022,877641161
2022,877190866
2022,875535381
2022,877842605
2022,874392983
2022,877226018
2022,877290400
2022,880248566
2022,878360076
2022,876329656
2022,873735331
2022,874795074
2022,874416336
2022,876407260
2022,879413962
2022,877954918
2022,875933990
2022,878812228
2022,876627819
2022,919025215
2022,873426114
2022,877371839
2022,884284988
2022,875201653
2022,878227963
2022,871743713
2022,875401625
2022,877142571
2022,874607428
2022,877457532
2022,873694039
2022,875050848
2022,873511401
2022,874471007
2022,878822834
2022,879089984
2022,874232113
2022,872571769
2022,877505788
2022,878023241
2022,875233763
2022,874129814
2022,877910688
2022,874426113
2022,878259547
2022,884337754
2022,880966676
2022,881090358
2022,885236833
2022,883225941
2022,880657789
2022,883152458
2022,882164639
2022,885975722
2022,886283440
2022,886225454
2022,976378832
2022,882067944
2022,881656171
2022,884181846
2022,880843705
2022,884158366
2022,883817818
2022,882082846
2022,879669009
2022,881265951
2022,881010609
2022,882200325
2022,917494534
2022,886004195
2022,882235559
2022,881086609
2022,882035631
2022,887536690
2022,881662430
2022,881260134
2022,883315608
2022,882139465
2022,885582821
2022,885872877
2022,880897409
2022,885465587
2022,880925262
